ticker,name,sector,close,setup_type,n_factors,weighted,rev_score,mom_score,tech,macro,funda,hits
3086.T,Ｊ．フロント　リテイリング,小売業,3617.0,momentum,9,10.1,4.1,10.1,8,1,0,high_volatility;volume_surge;vol_expansion;smallcap_leadership;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
4992.T,北興化学工業,化学,2135.0,momentum,9,10.1,4.1,10.1,8,1,0,high_volatility;volume_surge;vol_expansion;smallcap_leadership;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
6844.T,新電元工業,電気機器,3770.0,momentum,9,10.1,4.1,10.1,8,1,0,high_volatility;volume_surge;vol_expansion;smallcap_leadership;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
7735.T,ＳＣＲＥＥＮホールディングス,電気機器,17805.0,momentum,9,10.1,4.1,10.1,8,1,0,high_volatility;volume_surge;vol_expansion;smallcap_leadership;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
6237.T,イワキポンプ,機械,3750.0,momentum,9,10.1,4.1,10.1,8,1,0,high_volatility;volume_surge;vol_expansion;smallcap_leadership;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
6897.T,ツインバード,電気機器,641.0,momentum,9,10.1,4.1,10.1,8,1,0,high_volatility;volume_surge;vol_expansion;smallcap_leadership;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
6752.T,パナソニック　ホールディングス,電気機器,4502.0,momentum,9,10.1,4.1,10.1,8,1,0,high_volatility;volume_surge;vol_expansion;smallcap_leadership;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
5471.T,大同特殊鋼,鉄鋼,2757.5,momentum,9,10.1,4.1,10.1,8,1,0,high_volatility;volume_surge;vol_expansion;smallcap_leadership;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
6703.T,沖電気工業,電気機器,3495.0,momentum,9,10.1,4.1,10.1,8,1,0,high_volatility;volume_surge;vol_expansion;smallcap_leadership;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
6707.T,サンケン電気,電気機器,11375.0,momentum,9,10.1,4.1,10.1,8,1,0,high_volatility;volume_surge;vol_expansion;smallcap_leadership;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
6976.T,太陽誘電,電気機器,20150.0,momentum,9,10.1,4.1,10.1,8,1,0,high_volatility;volume_surge;vol_expansion;smallcap_leadership;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
7245.T,大同メタル工業,輸送用機器,1676.0,momentum,9,10.1,4.1,10.1,8,1,0,high_volatility;volume_surge;vol_expansion;smallcap_leadership;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
2962.T,テクニスコ,金属製品,1990.0,momentum,9,10.1,4.1,10.1,8,1,0,high_volatility;volume_surge;vol_expansion;smallcap_leadership;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
9256.T,サクシード,サービス業,4635.0,momentum,9,10.1,4.1,10.1,8,1,0,high_volatility;volume_surge;vol_expansion;smallcap_leadership;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
4968.T,荒川化学工業,化学,2101.0,momentum,9,10.1,4.1,10.1,8,1,0,high_volatility;volume_surge;vol_expansion;smallcap_leadership;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
6977.T,日本抵抗器製作所,電気機器,1938.0,momentum,9,10.1,4.1,10.1,8,1,0,high_volatility;volume_surge;vol_expansion;smallcap_leadership;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
6871.T,日本マイクロニクス,電気機器,16640.0,momentum,9,10.1,4.1,10.1,8,1,0,high_volatility;volume_surge;vol_expansion;smallcap_leadership;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
4179.T,ジーネクスト,情報・通信業,600.0,momentum,9,10.1,4.1,10.1,8,1,0,high_volatility;volume_surge;vol_expansion;smallcap_leadership;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
7717.T,ブイ・テクノロジー,精密機器,9100.0,momentum,8,9.3,3.3,9.3,7,1,0,high_volatility;volume_surge;smallcap_leadership;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
4972.T,綜研化学,化学,3420.0,momentum,8,9.3,5.1,9.3,7,1,0,high_volatility;volume_surge;vol_expansion;smallcap_leadership;uptrend_200;trend_aligned;near_highs;positive_rs
7173.T,東京きらぼしフィナンシャルグループ,銀行業,1800.0,momentum,8,9.3,3.3,9.3,7,1,0,high_volatility;volume_surge;smallcap_leadership;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
