ticker,name,sector,close,setup_type,n_factors,weighted,rev_score,mom_score,tech,macro,funda,hits
7089.T,フォースタートアップス,サービス業,1572.0,momentum,12,11.1,6.1,11.1,8,0,4,high_volatility;volume_surge;vol_expansion;small_cap;revenue_growth;earnings_growth;not_overvalued;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
2760.T,東京エレクトロン　デバイス,卸売業,4400.0,momentum,11,10.6,4.6,10.6,8,0,3,high_volatility;volume_surge;vol_expansion;revenue_growth;earnings_growth;not_overvalued;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
4461.T,第一工業製薬,化学,14040.0,momentum,11,10.6,4.6,10.6,8,0,3,high_volatility;volume_surge;vol_expansion;revenue_growth;earnings_growth;not_overvalued;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
6134.T,ＦＵＪＩ,機械,7909.0,momentum,11,10.6,4.6,10.6,8,0,3,high_volatility;volume_surge;vol_expansion;revenue_growth;earnings_growth;not_overvalued;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
7272.T,ヤマハ発動機,輸送用機器,1842.5,momentum,11,10.6,4.6,10.6,8,0,3,high_volatility;volume_surge;vol_expansion;revenue_growth;earnings_growth;not_overvalued;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
6141.T,ＤＭＧ森精機,機械,3655.0,momentum,11,10.6,4.6,10.6,8,0,3,high_volatility;volume_surge;vol_expansion;revenue_growth;earnings_growth;not_overvalued;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
7806.T,ＭＴＧ,その他製品,8170.0,momentum,11,10.6,4.6,10.6,8,0,3,high_volatility;volume_surge;vol_expansion;revenue_growth;earnings_growth;not_overvalued;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
5830.T,いよぎんホールディングス,銀行業,3813.0,momentum,11,10.6,4.6,10.6,8,0,3,high_volatility;volume_surge;vol_expansion;revenue_growth;earnings_growth;not_overvalued;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
3131.T,シンデン・ハイテックス,卸売業,4455.0,momentum,10,10.5,4.5,10.5,8,0,2,high_volatility;volume_surge;vol_expansion;small_cap;not_overvalued;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
4220.T,リケンテクノス,化学,2837.0,momentum,10,10.3,4.3,10.3,8,0,2,high_volatility;volume_surge;vol_expansion;earnings_growth;not_overvalued;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
7609.T,ダイトロン,卸売業,4230.0,momentum,10,10.3,4.3,10.3,8,0,2,high_volatility;volume_surge;vol_expansion;revenue_growth;not_overvalued;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
4025.T,多木化学,化学,6140.0,momentum,10,10.3,4.3,10.3,8,0,2,high_volatility;volume_surge;vol_expansion;earnings_growth;not_overvalued;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
6364.T,ＡＩＲＭＡＮ,機械,2601.0,momentum,10,10.3,4.3,10.3,8,0,2,high_volatility;volume_surge;vol_expansion;earnings_growth;not_overvalued;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
7460.T,ヤギ,卸売業,1631.0,momentum,10,10.0,6.8,10.0,7,0,3,high_volatility;volume_surge;vol_expansion;small_cap;earnings_growth;not_overvalued;uptrend_200;trend_aligned;near_highs;positive_rs
9962.T,ミスミグループ本社,卸売業,3748.0,momentum,10,9.8,6.6,9.8,7,0,3,high_volatility;volume_surge;vol_expansion;revenue_growth;earnings_growth;not_overvalued;uptrend_200;trend_aligned;near_highs;positive_rs
6857.T,アドバンテスト,電気機器,32190.0,momentum,10,9.6,3.6,9.6,7,0,3,high_volatility;vol_expansion;revenue_growth;earnings_growth;not_overvalued;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
3156.T,レスター,卸売業,4415.0,momentum,10,9.6,3.6,9.6,7,0,3,high_volatility;vol_expansion;revenue_growth;earnings_growth;not_overvalued;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
7762.T,シチズン時計,精密機器,2393.0,momentum,10,9.6,3.6,9.6,7,0,3,high_volatility;vol_expansion;revenue_growth;earnings_growth;not_overvalued;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
4052.T,フィーチャ,情報・通信業,533.0,momentum,10,9.6,4.8,9.6,7,0,3,high_volatility;volume_surge;vol_expansion;small_cap;earnings_growth;not_overvalued;uptrend_200;near_highs;positive_rs;momentum_up
7832.T,バンダイナムコホールディングス,その他製品,5398.0,momentum,10,9.4,4.6,9.4,7,0,3,high_volatility;volume_surge;vol_expansion;revenue_growth;earnings_growth;not_overvalued;uptrend_200;near_highs;positive_rs;momentum_up
3907.T,シリコンスタジオ,情報・通信業,1673.0,momentum,10,9.3,6.3,9.3,7,0,3,high_volatility;volume_surge;vol_expansion;small_cap;earnings_growth;not_overvalued;uptrend_200;trend_aligned;positive_rs;momentum_up
3891.T,ニッポン高度紙工業,パルプ・紙,6810.0,reversal,10,8.9,8.9,7.1,7,0,3,high_volatility;volume_surge;vol_expansion;revenue_growth;earnings_growth;not_overvalued;off_highs;below_sma25;recent_dip;deep_drawdown
6961.T,エンプラス,電気機器,10180.0,reversal,10,8.9,8.9,4.6,7,0,3,high_volatility;volume_surge;vol_expansion;revenue_growth;earnings_growth;not_overvalued;off_highs;below_sma25;recent_dip;deep_drawdown
6941.T,山一電機,電気機器,8100.0,reversal,10,8.9,8.9,7.1,7,0,3,high_volatility;volume_surge;vol_expansion;revenue_growth;earnings_growth;not_overvalued;off_highs;below_sma25;recent_dip;deep_drawdown
8084.T,ＲＹＯＤＥＮ,卸売業,4560.0,momentum,10,8.6,2.6,8.6,7,0,3,volume_surge;vol_expansion;revenue_growth;earnings_growth;not_overvalued;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
2121.T,ＭＩＸＩ,情報・通信業,3275.0,momentum,10,8.6,2.6,8.6,7,0,3,volume_surge;vol_expansion;revenue_growth;earnings_growth;not_overvalued;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
4203.T,住友ベークライト,化学,7439.0,momentum,9,10.0,4.0,10.0,8,0,1,high_volatility;volume_surge;vol_expansion;not_overvalued;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
7745.T,Ａ＆Ｄホロンホールディングス,精密機器,2902.0,momentum,9,10.0,5.0,10.0,8,0,1,high_volatility;volume_surge;vol_expansion;not_overvalued;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
7637.T,白銅,卸売業,3610.0,momentum,9,9.7,3.7,9.7,7,0,2,high_volatility;volume_surge;small_cap;not_overvalued;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
9278.T,ブックオフグループホールディングス,小売業,2959.0,momentum,9,9.3,3.3,9.3,7,0,2,high_volatility;vol_expansion;earnings_growth;not_overvalued;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
3864.T,三菱製紙,パルプ・紙,1170.0,momentum,9,9.3,3.3,9.3,7,0,2,high_volatility;vol_expansion;earnings_growth;not_overvalued;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
6856.T,堀場製作所,電気機器,25670.0,momentum,9,9.3,4.3,9.3,7,0,2,high_volatility;vol_expansion;revenue_growth;not_overvalued;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
6998.T,日本タングステン,電気機器,3120.0,momentum,9,9.3,4.5,9.3,7,0,2,high_volatility;volume_surge;vol_expansion;small_cap;not_overvalued;uptrend_200;near_highs;positive_rs;momentum_up
4687.T,ＴＤＣソフト,情報・通信業,946.0,reversal,9,8.8,8.8,4.5,7,0,2,high_volatility;volume_surge;vol_expansion;small_cap;not_overvalued;off_highs;below_sma25;recent_dip;deep_drawdown
3856.T,Ａｂａｌａｎｃｅ,電気機器,341.0,reversal,9,8.8,8.8,4.5,7,0,2,high_volatility;volume_surge;vol_expansion;small_cap;not_overvalued;off_highs;below_sma25;recent_dip;deep_drawdown
2130.T,メンバーズ,サービス業,897.0,reversal,9,8.8,8.8,4.5,7,0,2,high_volatility;volume_surge;vol_expansion;small_cap;not_overvalued;off_highs;below_sma25;recent_dip;deep_drawdown
2216.T,カンロ,食料品,1112.0,reversal,9,8.8,8.8,4.5,7,0,2,high_volatility;volume_surge;vol_expansion;small_cap;not_overvalued;off_highs;below_sma25;recent_dip;deep_drawdown
6480.T,日本トムソン,機械,1827.0,reversal,9,8.6,8.6,8.0,7,0,2,high_volatility;volume_surge;vol_expansion;revenue_growth;not_overvalued;off_highs;below_sma25;recent_dip;deep_drawdown
6622.T,ダイヘン,電気機器,13830.0,reversal,9,8.6,8.6,5.8,7,0,2,high_volatility;volume_surge;vol_expansion;earnings_growth;not_overvalued;off_highs;below_sma25;recent_dip;deep_drawdown
4975.T,ＪＣＵ,化学,5550.0,reversal,9,8.6,8.6,4.3,7,0,2,high_volatility;volume_surge;vol_expansion;earnings_growth;not_overvalued;off_highs;below_sma25;recent_dip;deep_drawdown
3276.T,ＪＰＭＣ,不動産業,2244.0,momentum,9,8.5,2.5,8.5,7,0,2,volume_surge;vol_expansion;small_cap;not_overvalued;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
3946.T,トーモク,パルプ・紙,4570.0,momentum,9,8.3,2.3,8.3,7,0,2,volume_surge;vol_expansion;earnings_growth;not_overvalued;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
4746.T,東計電算,情報・通信業,6600.0,momentum,9,8.3,2.3,8.3,7,0,2,volume_surge;vol_expansion;revenue_growth;not_overvalued;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
6741.T,日本信号,電気機器,1871.0,momentum,9,8.3,2.3,8.3,7,0,2,volume_surge;vol_expansion;revenue_growth;not_overvalued;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
8005.T,スクロール,小売業,1879.0,momentum,9,8.3,2.3,8.3,7,0,2,volume_surge;vol_expansion;earnings_growth;not_overvalued;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
5301.T,東海カーボン,ガラス・土石製品,1734.0,momentum,9,8.3,2.3,8.3,7,0,2,volume_surge;vol_expansion;revenue_growth;not_overvalued;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
7613.T,シークス,卸売業,1599.0,momentum,9,8.3,2.3,8.3,7,0,2,volume_surge;vol_expansion;earnings_growth;not_overvalued;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
5208.T,有沢製作所,化学,2750.0,momentum,8,9.8,3.8,9.8,8,0,0,high_volatility;volume_surge;vol_expansion;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
6617.T,東光高岳,電気機器,7720.0,momentum,8,9.8,3.8,9.8,8,0,0,high_volatility;volume_surge;vol_expansion;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
3374.T,内外テック,卸売業,3510.0,momentum,8,9.8,3.8,9.8,8,0,0,high_volatility;volume_surge;vol_expansion;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
6952.T,カシオ計算機,電気機器,2201.5,momentum,8,9.8,3.8,9.8,8,0,0,high_volatility;volume_surge;vol_expansion;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
6490.T,ＰＩＬＬＡＲ,機械,10280.0,momentum,8,9.8,3.8,9.8,8,0,0,high_volatility;volume_surge;vol_expansion;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
7867.T,タカラトミー,その他製品,3602.0,momentum,8,9.8,3.8,9.8,8,0,0,high_volatility;volume_surge;vol_expansion;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
6481.T,ＴＨＫ,機械,7194.0,momentum,8,9.8,3.8,9.8,8,0,0,high_volatility;volume_surge;vol_expansion;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
7774.T,ジャパン・ティッシュエンジニアリング,精密機器,820.0,momentum,8,9.8,3.8,9.8,8,0,0,high_volatility;volume_surge;vol_expansion;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
