ticker,name,sector,close,setup_type,n_factors,weighted,rev_score,mom_score,tech,macro,funda,hits
6570.T,共和コーポレーション,サービス業,4225.0,momentum,12,11.1,5.1,11.1,8,0,4,high_volatility;volume_surge;vol_expansion;small_cap;revenue_growth;earnings_growth;not_overvalued;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
6045.T,レントラックス,サービス業,2193.0,momentum,12,11.1,5.1,11.1,8,0,4,high_volatility;volume_surge;vol_expansion;small_cap;revenue_growth;earnings_growth;not_overvalued;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
6998.T,日本タングステン,電気機器,3585.0,momentum,12,11.1,5.1,11.1,8,0,4,high_volatility;volume_surge;vol_expansion;small_cap;revenue_growth;earnings_growth;not_overvalued;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
3932.T,アカツキ,情報・通信業,3680.0,momentum,11,10.8,4.8,10.8,8,0,3,high_volatility;volume_surge;vol_expansion;small_cap;revenue_growth;not_overvalued;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
7354.T,ダイレクトマーケティングミックス,サービス業,406.0,momentum,11,10.8,4.8,10.8,8,0,3,high_volatility;volume_surge;vol_expansion;small_cap;earnings_growth;not_overvalued;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
4052.T,フィーチャ,情報・通信業,865.0,momentum,11,10.8,4.8,10.8,8,0,3,high_volatility;volume_surge;vol_expansion;small_cap;earnings_growth;not_overvalued;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
3851.T,日本一ソフトウェア,情報・通信業,1375.0,momentum,11,10.8,4.8,10.8,8,0,3,high_volatility;volume_surge;vol_expansion;small_cap;revenue_growth;not_overvalued;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
7826.T,フルヤ金属,その他製品,10360.0,momentum,11,10.6,4.6,10.6,8,0,3,high_volatility;volume_surge;vol_expansion;revenue_growth;earnings_growth;not_overvalued;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
5027.T,ＡｎｙＭｉｎｄ　Ｇｒｏｕｐ,情報・通信業,724.0,momentum,11,10.1,4.1,10.1,7,0,4,high_volatility;vol_expansion;small_cap;revenue_growth;earnings_growth;not_overvalued;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
3131.T,シンデン・ハイテックス,卸売業,6040.0,momentum,11,10.1,4.1,10.1,7,0,4,high_volatility;vol_expansion;small_cap;revenue_growth;earnings_growth;not_overvalued;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
