ticker,name,sector,close,setup_type,n_factors,weighted,rev_score,mom_score,tech,macro,funda,hits
166A.T,タスキホールディングス,不動産業,1129.0,momentum,9,10.1,4.1,10.1,8,1,0,high_volatility;volume_surge;vol_expansion;smallcap_leadership;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
4973.T,日本高純度化学,化学,5710.0,momentum,9,10.1,4.1,10.1,8,1,0,high_volatility;volume_surge;vol_expansion;smallcap_leadership;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
4992.T,北興化学工業,化学,2129.0,momentum,9,10.1,4.1,10.1,8,1,0,high_volatility;volume_surge;vol_expansion;smallcap_leadership;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
5331.T,ノリタケ,ガラス・土石製品,4405.0,momentum,9,10.1,4.1,10.1,8,1,0,high_volatility;volume_surge;vol_expansion;smallcap_leadership;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
5218.T,オハラ,ガラス・土石製品,1643.0,momentum,9,10.1,4.1,10.1,8,1,0,high_volatility;volume_surge;vol_expansion;smallcap_leadership;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
5232.T,住友大阪セメント,ガラス・土石製品,6050.0,momentum,9,10.1,4.1,10.1,8,1,0,high_volatility;volume_surge;vol_expansion;smallcap_leadership;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
5471.T,大同特殊鋼,鉄鋼,2533.5,momentum,9,10.1,4.1,10.1,8,1,0,high_volatility;volume_surge;vol_expansion;smallcap_leadership;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
5367.T,ニッカトー,ガラス・土石製品,1850.0,momentum,9,10.1,4.1,10.1,8,1,0,high_volatility;volume_surge;vol_expansion;smallcap_leadership;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
4968.T,荒川化学工業,化学,2133.0,momentum,9,10.1,4.1,10.1,8,1,0,high_volatility;volume_surge;vol_expansion;smallcap_leadership;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
6264.T,マルマエ,機械,2882.0,momentum,9,10.1,4.1,10.1,8,1,0,high_volatility;volume_surge;vol_expansion;smallcap_leadership;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
4462.T,石原ケミカル,化学,3685.0,momentum,9,10.1,4.1,10.1,8,1,0,high_volatility;volume_surge;vol_expansion;smallcap_leadership;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
4420.T,イーソル,情報・通信業,859.0,momentum,9,10.1,4.1,10.1,8,1,0,high_volatility;volume_surge;vol_expansion;smallcap_leadership;uptrend_200;trend_aligned;near_highs;positive_rs;momentum_up
